Epoch 1/100, Train Loss: 97978757383.53639, Val Loss: 416548.1746875
Epoch 2/100, Train Loss: 237367.8172753906, Val Loss: 96425.16279296875
Epoch 3/100, Train Loss: 62503.355280761716, Val Loss: 35927.284912109375
Epoch 4/100, Train Loss: 34755.78642578125, Val Loss: 27430.747373046874
Epoch 5/100, Train Loss: 24528.356069335936, Val Loss: 18504.4483984375
Epoch 6/100, Train Loss: 20190.030385742186, Val Loss: 12608.692819824219
Epoch 7/100, Train Loss: 16570.432192382814, Val Loss: 11220.445639648438
Epoch 8/100, Train Loss: 15161.857576904296, Val Loss: 10606.106694335938
Epoch 9/100, Train Loss: 11525.22845336914, Val Loss: 9088.141987304687
Epoch 10/100, Train Loss: 11150.045049438477, Val Loss: 7861.094760742188
Epoch 11/100, Train Loss: 8339.382193603516, Val Loss: 7287.253203125
Epoch 12/100, Train Loss: 8183.4771490478515, Val Loss: 5708.531351318359
Epoch 13/100, Train Loss: 5555.62280883789, Val Loss: 4749.3642065429685
Epoch 14/100, Train Loss: 4668.2294647216795, Val Loss: 4607.065643310547
Epoch 15/100, Train Loss: 4805.40844116211, Val Loss: 8231.621752929688
Epoch 16/100, Train Loss: 4896.178634338379, Val Loss: 3301.4992919921874
Epoch 17/100, Train Loss: 3431.7878508758545, Val Loss: 3113.6508447265624
Epoch 18/100, Train Loss: 3422.080665588379, Val Loss: 3102.955859375
Epoch 19/100, Train Loss: 3150.5590704345705, Val Loss: 3020.3209790039064
Epoch 20/100, Train Loss: 3752.899915466309, Val Loss: 4196.981384277344
Epoch 21/100, Train Loss: 2869.7410629272463, Val Loss: 2650.2817651367186
Epoch 22/100, Train Loss: 3429.4675479125976, Val Loss: 3258.048798828125
Epoch 23/100, Train Loss: 3444.2598767089844, Val Loss: 8931.0310546875
Epoch 24/100, Train Loss: 4028.45578704834, Val Loss: 7196.631945800781
Epoch 25/100, Train Loss: 2895.3352420043943, Val Loss: 1954.56390625
Epoch 26/100, Train Loss: 2616.4592102050783, Val Loss: 5546.928410644531
Epoch 27/100, Train Loss: 15646.550569915771, Val Loss: 105849.301796875
Epoch 28/100, Train Loss: 16036.918188171387, Val Loss: 3500.99630859375
Epoch 29/100, Train Loss: 2627.703158416748, Val Loss: 1805.030634765625
Epoch 30/100, Train Loss: 2152.0609884643554, Val Loss: 1423.2545709228516
Epoch 31/100, Train Loss: 1976.1270593261718, Val Loss: 952.138298034668
Epoch 32/100, Train Loss: 2028.274012451172, Val Loss: 1024.6477844238282
Epoch 33/100, Train Loss: 1264.6154188537598, Val Loss: 1063.0005987548827
Epoch 34/100, Train Loss: 1136.2305500030518, Val Loss: 1008.7187380981445
Epoch 35/100, Train Loss: 3133.4726504516602, Val Loss: 16506.52783203125
Epoch 36/100, Train Loss: 6269.321654663086, Val Loss: 1159.7795874023439
Epoch 37/100, Train Loss: 2525.855030975342, Val Loss: 843.1202435302735
Epoch 38/100, Train Loss: 7309.601890716553, Val Loss: 1491.402294921875
Epoch 39/100, Train Loss: 1121.896773071289, Val Loss: 581.7450555419922
Epoch 40/100, Train Loss: 1107.55281539917, Val Loss: 949.3835986328126
Epoch 41/100, Train Loss: 1953.3240690612793, Val Loss: 683.2838891601563
Epoch 42/100, Train Loss: 1544.7425930023194, Val Loss: 1263.9098358154297
Epoch 43/100, Train Loss: 986.8297465515137, Val Loss: 1937.8563494873047
