Epoch 1/100, Train Loss: 13095848.4190067, Val Loss: 74.78762420654297
Epoch 2/100, Train Loss: 26.33338357448578, Val Loss: 18.720248966217042
Epoch 3/100, Train Loss: 9.406710764765739, Val Loss: 5.72889497756958
Epoch 4/100, Train Loss: 5.470029942095279, Val Loss: 4.454628095626831
Epoch 5/100, Train Loss: 4.403371163606644, Val Loss: 3.9791401410102845
Epoch 6/100, Train Loss: 3.730371927022934, Val Loss: 3.181732199192047
Epoch 7/100, Train Loss: 3.5039113587141038, Val Loss: 3.3591434264183047
Epoch 8/100, Train Loss: 3.324869690835476, Val Loss: 3.2421497392654417
Epoch 9/100, Train Loss: 3.070232094526291, Val Loss: 2.6220196759700776
Epoch 10/100, Train Loss: 3.402724236398935, Val Loss: 2.9368146109580993
Epoch 11/100, Train Loss: 2.8712037765979765, Val Loss: 2.687835121154785
Epoch 12/100, Train Loss: 4.197965552955866, Val Loss: 3.6362301015853884
Epoch 13/100, Train Loss: 3.0840699535608294, Val Loss: 5.260181194543838
Epoch 14/100, Train Loss: 2.9560193467140197, Val Loss: 2.838842635154724
Epoch 15/100, Train Loss: 4.468488911390304, Val Loss: 4.826837929487229
Epoch 16/100, Train Loss: 2.9925707311928273, Val Loss: 1.842447785139084
Epoch 17/100, Train Loss: 2.672280928790569, Val Loss: 1.7644756323099136
Epoch 18/100, Train Loss: 5.4786596044898035, Val Loss: 8.088137794733047
Epoch 19/100, Train Loss: 3.901256807297468, Val Loss: 2.463937156200409
Epoch 20/100, Train Loss: 18.46112519621849, Val Loss: 29.79592035293579
Epoch 21/100, Train Loss: 4.546016562134027, Val Loss: 2.1806307435035706
Epoch 22/100, Train Loss: 5.210716267973185, Val Loss: 4.3204013538360595
Epoch 23/100, Train Loss: 2.9127688619494436, Val Loss: 4.270746788978577
Epoch 24/100, Train Loss: 37.71712817877531, Val Loss: 4.922519516944885
Epoch 25/100, Train Loss: 4.042384381890297, Val Loss: 2.76511660695076
Epoch 26/100, Train Loss: 2.7771187925338747, Val Loss: 3.3067713236808776
Epoch 27/100, Train Loss: 2.2459053812921046, Val Loss: 1.964830278158188
Epoch 28/100, Train Loss: 2.2914787700772283, Val Loss: 1.6165378844738008
Epoch 29/100, Train Loss: 2.0249373841285707, Val Loss: 1.8417537307739258
Epoch 30/100, Train Loss: 1.6122700314223766, Val Loss: 1.6570741832256317
Epoch 31/100, Train Loss: 1.6028388062119483, Val Loss: 1.310870462656021
Epoch 32/100, Train Loss: 1.972673834040761, Val Loss: 3.185445103645325
Epoch 33/100, Train Loss: 2.3434365628659726, Val Loss: 7.187792081832885
Epoch 34/100, Train Loss: 2.0693177634477617, Val Loss: 7.81414345741272
Epoch 35/100, Train Loss: 1.4015107665210962, Val Loss: 0.9076652562618256
Epoch 36/100, Train Loss: 0.8729565535113215, Val Loss: 0.5418600979447364
Epoch 37/100, Train Loss: 1.0541578897833823, Val Loss: 0.8491421854496002
Epoch 38/100, Train Loss: 2.446293405145407, Val Loss: 0.3917793279886246
Epoch 39/100, Train Loss: 0.6519256215542555, Val Loss: 0.6948982954025269
Epoch 40/100, Train Loss: 2.016502609476447, Val Loss: 8.537321724891662
Epoch 41/100, Train Loss: 1412316839055.0142, Val Loss: 61181656.24
Epoch 42/100, Train Loss: 19122609.19, Val Loss: 9676501.51
Epoch 43/100, Train Loss: 8309443.05875, Val Loss: 6144640.38
Epoch 44/100, Train Loss: 5429856.69125, Val Loss: 4436442.88
Epoch 45/100, Train Loss: 4282685.18375, Val Loss: 4216309.29
Epoch 46/100, Train Loss: 3532921.451875, Val Loss: 2759387.2925
Epoch 47/100, Train Loss: 2735284.73625, Val Loss: 2448529.97
Epoch 48/100, Train Loss: 2077123.98125, Val Loss: 2227811.375
Epoch 49/100, Train Loss: 1922410.99625, Val Loss: 1599934.50875
Epoch 50/100, Train Loss: 1680407.4028125, Val Loss: 1798703.3925
Epoch 51/100, Train Loss: 1511131.3865625, Val Loss: 1304900.26
Epoch 52/100, Train Loss: 1270592.27125, Val Loss: 1236586.555
Epoch 53/100, Train Loss: 1183963.63125, Val Loss: 1111043.46875
Epoch 54/100, Train Loss: 1056502.22734375, Val Loss: 1329898.1975
Epoch 55/100, Train Loss: 1039114.40171875, Val Loss: 1742327.0275
Epoch 56/100, Train Loss: 937372.90625, Val Loss: 834516.630625
Epoch 57/100, Train Loss: 858186.090625, Val Loss: 709699.47375
Epoch 58/100, Train Loss: 761572.76109375, Val Loss: 768676.4875
Epoch 59/100, Train Loss: 681852.64375, Val Loss: 664051.565
Epoch 60/100, Train Loss: 583238.2459375, Val Loss: 527490.12125
Epoch 61/100, Train Loss: 553035.145, Val Loss: 1891267.885
Epoch 62/100, Train Loss: 562442.4734375, Val Loss: 479011.249375
Epoch 63/100, Train Loss: 470266.7834375, Val Loss: 549713.280625
Epoch 64/100, Train Loss: 458860.6909375, Val Loss: 500693.501875
Epoch 65/100, Train Loss: 658986.328203125, Val Loss: 441496.06875
Epoch 66/100, Train Loss: 458257.946328125, Val Loss: 454659.516875
Epoch 67/100, Train Loss: 410991.804140625, Val Loss: 329211.594375
Epoch 68/100, Train Loss: 517073.3128125, Val Loss: 804720.57
Epoch 69/100, Train Loss: 469464.31515625, Val Loss: 273983.225625
Epoch 70/100, Train Loss: 367407.2284375, Val Loss: 672386.7009375
Epoch 71/100, Train Loss: 418253.2198242188, Val Loss: 2363427.2
Epoch 72/100, Train Loss: 461755.315625, Val Loss: 259953.394375
Epoch 73/100, Train Loss: 640273.6437890625, Val Loss: 223477.1753125
Epoch 74/100, Train Loss: 440325.9983984375, Val Loss: 183089.68625
Epoch 75/100, Train Loss: 270029.72140625, Val Loss: 382159.368125
Epoch 76/100, Train Loss: 365646.9052734375, Val Loss: 170845.04546875
Epoch 77/100, Train Loss: 241606.0031640625, Val Loss: 220728.5871875
Epoch 78/100, Train Loss: 1373574.918828125, Val Loss: 379672.2109375
Epoch 79/100, Train Loss: 227572.6034375, Val Loss: 246061.20515625
Epoch 80/100, Train Loss: 164320.2741796875, Val Loss: 149147.9528125
Epoch 81/100, Train Loss: 133716.5901953125, Val Loss: 122375.50453125
Epoch 82/100, Train Loss: 139835.5946484375, Val Loss: 130112.92625
Epoch 83/100, Train Loss: 120474.4726171875, Val Loss: 96256.925703125
Epoch 84/100, Train Loss: 98394.3343359375, Val Loss: 80858.693671875
Epoch 85/100, Train Loss: 80169.96874023437, Val Loss: 94469.174609375
Epoch 86/100, Train Loss: 81883.1316796875, Val Loss: 84363.969765625
Epoch 87/100, Train Loss: 80480.0875390625, Val Loss: 64111.328125
Epoch 88/100, Train Loss: 72846.02555664063, Val Loss: 70504.40015625
Epoch 89/100, Train Loss: 64207.08787109375, Val Loss: 59497.3758984375
Epoch 90/100, Train Loss: 59156.14110351563, Val Loss: 74834.18765625
Epoch 91/100, Train Loss: 63950.46111328125, Val Loss: 151119.70875
Epoch 92/100, Train Loss: 64641.64125976562, Val Loss: 107787.8125
Epoch 93/100, Train Loss: 55456.79375, Val Loss: 47489.0709375
Epoch 94/100, Train Loss: 49833.600703125, Val Loss: 106440.47859375
Epoch 95/100, Train Loss: 51184.613974609376, Val Loss: 35551.909921875
Epoch 96/100, Train Loss: 68472.97325195312, Val Loss: 77991.82984375
Epoch 97/100, Train Loss: 48523.3266796875, Val Loss: 40140.5130078125
Epoch 98/100, Train Loss: 31792.622470703125, Val Loss: 45926.9006640625
Epoch 99/100, Train Loss: 40599.089765625, Val Loss: 32589.982890625
Epoch 100/100, Train Loss: 38869.19784179688, Val Loss: 21818.68951171875
