Epoch 1/100, Train Loss: 715501642.3218466, Val Loss: 3176070.02125
Epoch 2/100, Train Loss: 241346.10304244995, Val Loss: 1670.8011975097656
Epoch 3/100, Train Loss: 1105.1964892578126, Val Loss: 813.3730950927734
Epoch 4/100, Train Loss: 743.1101542663574, Val Loss: 590.6712872314453
Epoch 5/100, Train Loss: 557.8420722961425, Val Loss: 436.5502542114258
Epoch 6/100, Train Loss: 423.819150352478, Val Loss: 315.26079345703124
Epoch 7/100, Train Loss: 293.52859859466554, Val Loss: 239.69987854003907
Epoch 8/100, Train Loss: 201.49167783737184, Val Loss: 154.2703207397461
Epoch 9/100, Train Loss: 160.93997014999388, Val Loss: 129.88717880249024
Epoch 10/100, Train Loss: 128.8507021522522, Val Loss: 111.42286529541016
Epoch 11/100, Train Loss: 106.37156341552735, Val Loss: 87.64939903259277
Epoch 12/100, Train Loss: 84.53479978561401, Val Loss: 72.6734243774414
Epoch 13/100, Train Loss: 70.1079284477234, Val Loss: 59.656123313903805
Epoch 14/100, Train Loss: 62.18234845876694, Val Loss: 53.175050582885746
Epoch 15/100, Train Loss: 51.623953619003295, Val Loss: 46.67280891418457
Epoch 16/100, Train Loss: 46.4123766040802, Val Loss: 45.196357345581056
Epoch 17/100, Train Loss: 43.4061036491394, Val Loss: 39.53070098876953
Epoch 18/100, Train Loss: 40.16986520290375, Val Loss: 41.57670204162598
Epoch 19/100, Train Loss: 40.39712155342102, Val Loss: 40.16638938903809
Epoch 20/100, Train Loss: 38.732518267631534, Val Loss: 33.20214794158935
Epoch 21/100, Train Loss: 34.06176903247833, Val Loss: 30.054304962158202
Epoch 22/100, Train Loss: 31.38006529331207, Val Loss: 28.575003604888916
Epoch 23/100, Train Loss: 32.755265111923215, Val Loss: 37.039105567932125
Epoch 24/100, Train Loss: 30.36611792564392, Val Loss: 26.866957359313965
Epoch 25/100, Train Loss: 28.54251937389374, Val Loss: 25.663824672698976
Epoch 26/100, Train Loss: 30.30882637023926, Val Loss: 22.496592063903808
Epoch 27/100, Train Loss: 23.045434901714327, Val Loss: 23.629236106872558
Epoch 28/100, Train Loss: 30.448282985687257, Val Loss: 51.12470973968506
Epoch 29/100, Train Loss: 33.047659296989444, Val Loss: 13.829685916900635
Epoch 30/100, Train Loss: 15.457223126888275, Val Loss: 13.262087383270263
Epoch 31/100, Train Loss: 18.339511187076567, Val Loss: 10.98052761077881
