Epoch 1/100, Train Loss: 1216141.098608781, Val Loss: 254.68220405578614
Epoch 2/100, Train Loss: 16.879854841530324, Val Loss: 1.7275416517257691
Epoch 3/100, Train Loss: 1.2350954721868037, Val Loss: 0.8038785135746003
Epoch 4/100, Train Loss: 0.6085339322686195, Val Loss: 0.4417272484302521
Epoch 5/100, Train Loss: 0.3893596519716084, Val Loss: 0.2790812736004591
Epoch 6/100, Train Loss: 0.20489675661548973, Val Loss: 0.15247418373823166
Epoch 7/100, Train Loss: 0.31825223029591143, Val Loss: 0.18393207982182502
Epoch 8/100, Train Loss: 0.21028549308888614, Val Loss: 0.1134891688078642
Epoch 9/100, Train Loss: 0.108643495477736, Val Loss: 0.08342843916267156
Epoch 10/100, Train Loss: 0.5545721053658054, Val Loss: 0.07778143662959337
Epoch 11/100, Train Loss: 0.0656855741981417, Val Loss: 0.06993133477866649
Epoch 12/100, Train Loss: 0.09631458587013185, Val Loss: 0.08726543359458447
Epoch 13/100, Train Loss: 0.1585305242193863, Val Loss: 0.061226281244307755
Epoch 14/100, Train Loss: 0.07972294162027538, Val Loss: 0.04924399457871914
Epoch 15/100, Train Loss: 0.14498333256691695, Val Loss: 1.24875248901546
Epoch 16/100, Train Loss: 11.949473047051578, Val Loss: 0.28307406812906266
Epoch 17/100, Train Loss: 0.1918366271443665, Val Loss: 0.24120048813521863
Epoch 18/100, Train Loss: 0.16787257338874043, Val Loss: 0.10349159307777882
Epoch 19/100, Train Loss: 0.14434372395277023, Val Loss: 0.06195967800915241
Epoch 20/100, Train Loss: 0.14636353717185557, Val Loss: 0.06293071016669273
Epoch 21/100, Train Loss: 0.04275670198723674, Val Loss: 0.0391300961561501
Epoch 22/100, Train Loss: 0.03893916544504464, Val Loss: 0.03165347689762712
Epoch 23/100, Train Loss: 0.03828657379606739, Val Loss: 0.048097461089491846
Epoch 24/100, Train Loss: 0.03269882323686033, Val Loss: 0.02906679267063737
Epoch 25/100, Train Loss: 0.3174062332697213, Val Loss: 0.9525601387023925
Epoch 26/100, Train Loss: 0.14095069997478277, Val Loss: 0.06341912372037768
Epoch 27/100, Train Loss: 0.02411653332412243, Val Loss: 0.030163959059864284
Epoch 28/100, Train Loss: 0.07205878211650997, Val Loss: 0.05981997713446617
Epoch 29/100, Train Loss: 0.13367728089448064, Val Loss: 0.04439322464168072
Epoch 30/100, Train Loss: 0.021216389946639536, Val Loss: 0.04653877159580588
Epoch 31/100, Train Loss: 0.09032652460969985, Val Loss: 0.3908526311814785
Epoch 32/100, Train Loss: 18.212899412103, Val Loss: 0.15778376221656798
Epoch 33/100, Train Loss: 0.08262774853035808, Val Loss: 0.06533543594181537
Epoch 34/100, Train Loss: 0.04618025114759803, Val Loss: 0.038403835333883765
Epoch 35/100, Train Loss: 0.031886336118914185, Val Loss: 0.02692759796977043
Epoch 36/100, Train Loss: 0.025194839511532337, Val Loss: 0.021574930772185325
Epoch 37/100, Train Loss: 0.021199696017429232, Val Loss: 0.01973260031081736
Epoch 38/100, Train Loss: 0.018473969348706307, Val Loss: 0.01767283717170358
Epoch 39/100, Train Loss: 0.01644447838421911, Val Loss: 0.016056076865643264
Epoch 40/100, Train Loss: 0.01458021504804492, Val Loss: 0.014475482972338796
Epoch 41/100, Train Loss: 0.0129462243267335, Val Loss: 0.012599010169506073
Epoch 42/100, Train Loss: 0.011540432170731947, Val Loss: 0.01158077597618103
Epoch 43/100, Train Loss: 0.01056880330434069, Val Loss: 0.010498995715752244
Epoch 44/100, Train Loss: 0.009835680688265711, Val Loss: 0.009849732164293528
Epoch 45/100, Train Loss: 0.009321287748171016, Val Loss: 0.009589059674181045
Epoch 46/100, Train Loss: 0.00892496425891295, Val Loss: 0.009121918170712888
Epoch 47/100, Train Loss: 0.008660018988884986, Val Loss: 0.008909201901406049
Epoch 48/100, Train Loss: 0.008321111337281764, Val Loss: 0.008504590932279826
Epoch 49/100, Train Loss: 0.008052206308348105, Val Loss: 0.008193484535440802
Epoch 50/100, Train Loss: 0.0076959811756387355, Val Loss: 0.008076318609528243
Epoch 51/100, Train Loss: 0.007519031937699765, Val Loss: 0.00763237938284874
Epoch 52/100, Train Loss: 0.007230891797225922, Val Loss: 0.008015933195129037
Epoch 53/100, Train Loss: 0.007042367969406768, Val Loss: 0.007542130430229008
